ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
545	0,0,0,0,0,0,0,0,0,0,117,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,587,0,0,0	286	150
574	0,0,0,0,0,0,0,0,0,0,0,0,0	12,329,0,1,0,0,1,136,2,0,327,0,0	0,0,0,0,0,9,0,0,0,0	0,8,0,0,0,142,200,51,40,0	271	150
575	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0,39,0	0,73,0,0,0,37,261,0,0,0	0,0,0,0,0,0,0,0,0,0	269	150
578	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,101,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,83,0,0,0	0,40,0,0,0,0,0,0,0,0	265	150
596	0,23,0,0,0,0,0,0,2,0,0,39,0	0,1,0,0,0,0,0,0,0,0,0,0,0	2,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	208	150
597	0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,4,0,0,0,0	254	150
601	0,8,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,490,0	0,0,0,0,0,67,533,51,0,0	0,0,0,0,0,0,0,0,0,0	284	150
602	0,50,0,0,0,0,0,0,36,0,0,0,0	0,166,0,0,0,0,0,0,0,0,13,0,0	0,0,0,0,0,36,0,154,221,0	0,0,0,0,0,35,0,0,232,0	173	150
603	0,105,0,0,0,0,0,0,11,40,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,50,267,0,15,20	0,0,0,0,12,0,0,0,0,0	300	150
616	0,0,0,0,0,0,0,0,0,0,0,0,0	0,46,0,0,0,0,0,0,0,0,0,0,0	0,2,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	268	150
621	0,315,1,0,0,0,0,0,0,1,3,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,26,0,0,0,123,342,0,0,99	0,0,0,0,0,0,69,0,0,0	271	150
646	0,203,0,0,0,0,0,0,44,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,54,35,0,0,0	0,0,0,0,0,155,0,0,4,0	208	150
651	0,152,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,21,0,0,0,0,0,223,0	0,0,0,0,0,52,0,0,7,0	0,0,0,0,0,0,0,0,0,0	183	150
654	0,70,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,56,15,0,0	0,0,0,0,0,0,242,0,0,78	194	150
663	0,0,0,0,0,0,0,107,0,0,0,204,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,11,0,0,10,0,109,0,0,29	0,0,0,0,0,0,87,0,0,0	300	150
664	0,0,0,0,0,0,0,157,29,0,0,0,0	0,0,156,0,0,1,0,0,0,0,0,0,0	0,4,0,0,0,0,110,0,0,0	0,0,0,0,0,0,0,0,0,60	232	150
674	0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,0,28,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,15,0,0	0,0,0,0,0,0,0,0,0,0	228	150
678	0,0,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,80,0,0,0,0,0	0,0,0,19,0,0,0,0,0,0	243	150
690	0,0,0,0,0,0,0,0,0,0,0,0,0	0,69,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,18,1,0,0,0	0,0,0,0,0,0,44,0,0,0	271	150
692	0,7,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,0,0,0,0,0	0,40,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	298	150
694	0,0,0,0,0,51,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,73,0	239	150
697	23,35,0,0,18,210,0,0,8,1,3,0,189	0,0,0,0,0,0,0,0,0,0,0,0,0	0,348,0,0,0,23,269,5,1,0	0,0,0,0,0,1,0,0,0,0	300	150
703	0,0,0,0,0,15,0,0,0,0,0,0,0	0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,24,0,0,0	0,18,0,0,0,52,0,0,0,0	221	150
719	0,51,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,19,0,0,0,0	0,0,0,0,0,0,0,0,0,1	222	150
725	0,85,0,0,0,162,0,0,0,0,0,0,11	0,0,0,0,0,0,0,177,0,0,0,0,0	0,0,0,0,0,88,151,0,0,0	0,0,0,0,0,0,130,0,1,0	292	150
726	0,85,0,0,0,162,0,0,0,0,0,0,11	0,0,0,0,0,0,0,177,0,0,0,0,0	0,0,0,0,0,31,155,0,0,0	0,0,0,0,0,0,130,0,1,0	300	150
