ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
535	0,0,0,0,0,0,0,0,0,0,796,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,15,0	0,0,0,0,0,0,0,0,0,0	231	216
541	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,147,0,0,0,0,0,0,0,6,300,0	0,0,0,0,0,0,2,0,0,0	0,0,0,0,0,72,209,1,64,4	227	227
544	0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,10,0,0,13,0,0,1,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,16,0,0,0,0	240	321
546	0,43,20,434,151,47,0,201,0,0,288,0,1	0,2,0,0,0,0,0,0,0,0,0,435,0	2,0,0,0,0,1,222,0,0,0	0,0,0,0,0,0,0,0,0,0	282	288
547	0,0,0,0,0,0,0,0,0,0,0,0,0	56,387,0,0,78,0,0,7,23,0,398,0,1217	24,11,0,0,0,5,4,0,0,0	63,17,0,0,0,222,280,97,0,0	187	200
562	0,136,0,67,0,0,0,0,0,356,0,0,0	4,175,2,162,0,49,0,0,0,0,0,81,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,48,102,74,0,0	334	658
563	0,0,0,0,0,0,0,0,0,0,0,0,0	0,42,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,36,0,0	0,0,0,0,0,0,112,0,0,0	271	285
581	0,0,0,0,0,1,0,0,0,0,0,0,0	0,3,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,11,0,0,0,0,0	0,0,0,0,48,0,144,2,0,0	189	207
582	0,92,0,0,0,0,0,0,0,0,0,0,0	0,0,0,239,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,1	284	217
589	0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,3,0,0,0,0,0,0,0	0,0,0,0,0,36,0,76,0,0	0,0,0,0,0,0,0,1,0,0	259	252
592	0,4,0,1,0,55,0,0,0,0,337,0,0	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,28,0	0,0,0,0,0,0,0,0,0,0	273	276
593	0,4,0,1,0,55,0,0,0,0,337,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,28,0	283,0,0,0,0,0,0,0,284,0	273	276
594	0,0,0,0,0,0,0,0,0,0,0,0,0	0,45,0,0,0,0,0,0,0,0,0,6,0	283,0,0,0,0,0,0,0,284,0	0,0,0,0,0,8,0,0,0,0	279	276
598	0,31,0,0,0,81,0,0,0,0,0,0,0	0,188,0,0,0,2,0,0,22,0,0,7,0	0,0,0,0,0,0,0,116,0,19	0,0,0,0,33,0,1,0,0,2	231	267
615	0,19,0,81,0,0,0,0,1,1,0,0,0	0,0,0,0,0,6,0,0,0,0,339,0,0	18,0,0,0,0,0,272,0,265,0	0,0,0,0,0,0,78,0,0,0	240	330
616	0,28,0,0,0,19,0,146,0,0,0,0,0	0,9,0,0,0,0,0,0,0,0,453,0,0	0,0,0,0,0,0,362,1,0,144	0,0,0,0,0,0,39,0,0,0	330	478
618	0,71,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,2,10,0,0,0	226,0,0,0,0,0,0,47,0,0	297	303
631	0,0,0,0,0,0,0,0,0,0,0,0,0	0,4,0,0,0,0,0,0,0,0,0,0,0	0,136,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	217	327
643	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,16,0,0,0,0	0,0,0,0,0,32,0,0,0,0	0,56,0,0,0,2,0,0,0,0	183	171
