ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
3812	0,1,1,324,0,0,0,0,0,0,0,0,0	32,107,0,562,0,0,0,0,41,0,2,131,0	0,0,0,0,0,0,22,0,0,0	0,0,0,0,0,0,346,0,0,100	300	150
3814	70,171,0,0,0,0,0,0,0,0,0,0,0	235,238,0,234,237,297,0,1,16,0,1010,251,0	0,0,0,0,18,0,101,0,180,0	487,0,0,0,0,73,327,1,4,0	300	150
3815	2,1,0,0,0,0,0,0,5,0,2,0,0	55,330,0,1,0,430,0,0,0,0,601,16,0	0,0,0,0,0,0,102,0,0,0	434,0,0,0,0,45,433,46,80,0	300	150
3816	0,83,670,0,0,49,2,0,0,0,216,1,0	0,0,0,0,0,0,0,0,0,0,0,4,0	0,0,0,217,0,85,0,0,217,180	0,0,0,0,0,0,0,0,54,0	300	150
3823	0,0,0,0,0,0,0,0,0,0,0,0,0	0,195,1,0,0,104,0,46,2,0,426,1,0	0,0,0,0,0,71,0,0,0,0	18,0,0,0,0,63,29,40,114,95	232	150
3825	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,5,0,0,0	0,0,0,0,0,0,0,3,0,0	0,0,0,0,0,0,0,0,0,0	300	150
3828	0,0,0,0,0,0,0,0,0,0,0,0,0	123,38,0,0,0,1,0,32,3,2,1,0,0	0,0,0,0,15,0,13,81,103,0	0,0,0,0,0,78,0,0,14,0	300	150
3829	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,241,0,0,0,0,0	0,0,0,0,15,0,13,81,0,0	0,0,0,0,0,0,0,0,0,0	300	150
3837	0,2,0,0,0,1,0,0,0,0,255,0,0	0,62,0,0,0,0,0,0,31,0,0,0,0	63,0,0,0,0,0,0,0,0,0	0,0,0,1,0,50,589,0,0,0	300	150
3838	0,2,0,0,0,1,0,0,0,0,255,0,0	0,8,0,0,2,1,0,0,0,0,0,0,0	63,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,109,1,0	300	150
3842	0,0,0,0,0,0,0,0,0,0,0,0,0	0,86,0,0,0,2,0,0,0,1,397,2,0	0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,0,0,40,0,0	300	150
3844	8,0,0,0,0,0,0,0,0,0,164,111,0	0,0,0,0,0,0,0,0,0,0,0,480,0	0,0,0,0,0,0,0,0,0,59	0,0,0,0,0,0,0,0,0,0	300	150
3846	0,0,0,0,0,0,0,0,0,0,0,15,0	150,0,0,0,0,0,0,0,4,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,298,0,0,1,69,0,0,0,0	300	150
3858	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,105,0,0,0	0,0,0,0,0,0,0,0,16,0	0,0,0,0,0,0,0,0,0,0	300	150
3863	0,0,0,0,0,0,0,0,0,0,0,0,0	0,78,288,0,0,0,0,381,32,450,0,241,0	0,0,0,0,0,0,0,45,138,0	0,0,0,0,0,67,194,0,6,79	228	150
3865	0,0,18,0,0,0,0,0,0,0,15,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	2,67,0,0,0,0,0,0,0,0	300	150
3870	0,0,0,0,0,0,0,0,0,0,0,0,0	1,2,1,2,2,100,0,3,0,1,0,246,1	0,0,0,0,0,55,0,0,0,0	0,0,0,0,0,1,0,0,84,0	286	150
3874	0,0,0,0,0,0,0,0,0,0,0,160,0	0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,19,0,0,0,0	0,0,0,0,0,0,0,0,0,0	300	150
3881	0,6,0,0,0,64,1,0,27,0,692,0,0	0,176,0,0,2,2,0,0,24,0,160,516,0	0,58,0,0,0,0,0,0,0,0	0,308,0,0,0,63,0,99,0,19	300	150
3882	90,42,0,0,0,0,0,0,27,0,0,0,0	14,211,1,539,0,285,0,189,0,582,3,0,0	0,0,0,0,62,0,109,46,3,0	112,270,0,0,0,34,405,0,0,0	300	150
3883	0,63,0,0,0,0,0,0,0,0,0,0,1	14,83,1,230,0,300,0,0,0,596,1,0,0	0,0,0,0,0,0,134,0,11,0	14,0,0,0,0,38,269,136,0,0	300	150
3885	0,155,0,0,0,237,39,474,1,0,0,0,0	0,60,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,593,0,0,0	0,0,0,0,0,0,0,0,0,0	300	150
3890	0,0,0,0,0,0,0,0,0,0,0,0,0	0,65,0,0,0,0,0,0,0,0,0,0,0	1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	300	150
3891	0,0,0,0,0,0,0,0,20,0,0,0,0	0,0,391,0,0,23,0,2,12,0,609,0,0	0,0,0,0,0,0,0,0,0,0	2,0,0,0,1,85,0,0,2,50	248	150
3892	0,0,0,0,0,0,0,0,0,105,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,110,0	0,0,0,0,0,47,0,0,0,0	300	150
3894	0,78,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,82,0	0,0,0,0,0,0,0,0,0,0	300	150
3900	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,30,0,0,0,793,0,0	0,0,0,0,0,0,0,26,0,0	0,4,0,0,0,4,155,0,79,2	300	150
3908	0,0,0,0,0,0,0,83,0,0,0,0,0	0,0,0,0,0,3,0,0,0,0,0,0,0	0,0,0,0,0,2,3,0,0,0	0,0,0,0,0,0,0,0,0,0	300	150
3913	0,0,0,0,0,0,0,0,0,0,7,0,0	16,200,0,0,0,213,0,704,0,1,431,161,1	0,0,0,0,0,48,0,8,0,0	0,159,0,0,1,149,0,67,336,18	300	150
3915	73,257,5,0,186,0,0,0,49,315,25,0,0	63,156,0,0,0,0,0,280,0,0,2,0,0	507,129,0,1,0,41,189,36,42,2	481,0,0,0,0,153,3,1,356,19	300	150
3918	9,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,16,0,0,0,0	0,0,0,0,0,1,228,0,0,0	300	150
3919	0,2,0,0,0,110,0,0,0,0,0,0,0	22,247,0,345,14,56,0,0,11,0,6,285,0	0,0,0,0,0,0,0,112,1,0	0,12,0,1,14,170,361,114,357,0	258	150
3920	11,19,0,0,0,0,0,0,0,15,1,0,0	0,0,0,0,0,0,0,0,12,0,0,0,0	0,0,0,0,0,0,0,16,0,0	0,0,0,0,0,0,0,0,0,0	300	150
3929	0,0,0,0,0,0,0,0,0,0,0,0,0	0,65,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,38,0,0,0,0	0,0,0,0,0,0,0,0,0,0	300	150
3949	0,0,0,1,0,0,0,0,0,0,0,0,0	39,0,0,0,0,91,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,72,0,0,0,0,0,0,0,0	232	150
3954	0,0,313,0,0,51,0,0,0,0,308,0,0	0,18,0,0,0,0,0,0,0,0,0,0,0	8,0,0,0,0,96,0,3,0,0	0,0,0,0,1,0,0,1,29,0	221	150
3964	15,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	188,0,0,0,0,0,0,0,0,8	0,0,0,0,0,53,0,0,0,0	300	150
3967	26,0,0,0,0,0,0,0,0,0,0,0,0	0,105,311,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,3,0,0,0	300	150
3973	0,0,0,0,0,0,0,0,23,0,0,419,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,4,0,0,0,0	300	150
3975	0,104,69,0,0,1,0,0,18,0,2,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,2,4,7,0	0,0,0,0,0,0,0,0,0,0	150	150
3977	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,14,0	0,0,0,0,0,1,0,61,0,0	0,0,0,0,0,0,0,0,3,0	228	150
3980	0,1,0,0,0,0,0,0,0,0,0,0,0	67,152,1,0,0,254,2,0,0,0,1,1,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,166,63,0,165,1	300	150
3998	0,0,0,0,0,0,0,0,33,0,0,0,0	0,0,492,1,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,139,0	0,0,0,0,0,0,0,0,0,0	300	150
4000	0,0,0,0,0,0,0,0,0,0,158,0,0	0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,50,0,0,0,0	0,0,0,0,0,0,0,0,0,0	300	150
4011	0,25,0,0,0,0,0,0,0,0,0,0,0	0,23,0,0,0,0,0,0,0,0,124,0,0	0,0,0,0,0,0,0,25,0,0	0,0,0,0,0,0,0,0,0,78	300	150
4013	0,0,0,0,0,0,0,0,0,0,0,0,0	0,83,4,11,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,84,0,0,0	0,0,0,0,0,1,127,0,0,0	300	150
4015	0,0,0,112,0,0,0,235,0,0,199,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,77,0,0,146,0,0	0,0,0,0,0,0,58,0,0,0	300	150
4022	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,4,0,0,0,0,0	0,0,0,0,0,0,44,0,1,0	237	150
4023	0,0,0,0,0,0,0,0,0,0,0,0,0	0,85,0,0,0,0,0,92,0,0,0,0,0	0,95,0,0,4,0,0,0,0,0	0,0,0,0,0,0,219,0,0,0	238	150
4025	9,37,540,0,0,0,0,10,0,0,471,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,0,0,0,155,0,0,0	0,0,0,0,4,49,0,0,0,0	242	150
4026	0,151,0,0,0,0,0,0,0,0,144,6,0	0,3,0,0,0,0,0,0,0,0,0,0,0	0,15,0,0,0,16,0,0,0,0	0,0,0,0,0,0,0,0,0,0	300	150
4027	0,0,0,0,313,194,0,0,25,0,0,283,0	0,92,0,0,0,5,0,1,0,0,0,0,0	0,0,0,0,0,8,116,0,0,0	0,0,0,0,0,0,0,0,0,0	300	150
4030	5,0,0,0,0,0,0,0,0,0,0,0,0	6,0,0,18,0,0,0,0,0,21,0,0,0	0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	243	150
4031	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,41,0,0	0,0,0,0,0,0,0,6,0,0	0,0,0,0,0,0,0,0,0,0	300	150
4034	0,0,0,0,0,0,0,0,0,0,0,0,0	0,32,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,5,0,0,0	0,0,0,0,0,0,0,0,0,0	233	150
4035	0,0,0,0,0,0,0,0,11,0,0,0,0	0,29,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,4,0,1,0,0,0	300	150
4037	0,0,0,46,0,0,0,0,45,3,0,0,2	12,0,0,0,0,0,0,0,0,0,0,0,0	369,0,0,0,0,34,152,0,322,0	0,91,0,0,0,0,0,0,0,0	300	150
