ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
89	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	8,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	153	150
94	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0	0,72,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,6,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,70,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0	184	150
95	0,0,0,11,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,54,11,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0	15,17,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0	0,0,36,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150
98	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0	0,0,0,14,0,0,0,0,0,0,0,88,0,0,37,0,0,0,10,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,18,0,0,0	300	150
99	294,0,68,34,234,244,0,92,0,51,63,103,171,0,58,2,45,0,11,121,5,0,18,49	0,0,0,44,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,60,0,0,0,0	105,40,165,67,37,55,18,0,0,133,262,0,12,7,1,2,177,107,9,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0	300	150
101	0,0,76,25,0,0,0,0,23,20,1,180,0,25,60,0,112,20,33,0,0,74,16,17	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31	25,67,59,5,0,0,0,7,8,130,108,0,0,0,0,0,75,0,18,0	0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0	161	150
103	0,0,0,13,4,33,0,0,0,46,76,0,0,11,2,0,0,126,4,78,15,0,5,66	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0	111,90,0,87,25,0,0,20,6,64,0,0,37,0,0,0,0,0,9,0	0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150
104	0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,43,30,49,152,24,0,42,9,33,102,0,0,0,160,60,61,0,82,0,0,50,5,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	21,141,18,2,9,0,0,0,53,62,16,0,0,111,0,52,43,0,2,0	158	150
106	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0	0,52,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,14,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0	0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	287	150
110	0,0,0,0,0,0,0,0,0,10,0,2,0,46,1,0,0,0,0,0,0,0,0,7	173,102,125,71,111,0,100,117,119,1,0,179,91,434,170,162,342,0,99,87,97,0,18,139	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	171,59,207,149,4,0,0,23,201,468,182,3390,10,117,1,60,15,156,5,0	203	150
