ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
84	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,4,0,0,0,120,28,0,6,0,0,0,179,0,1,0,80,0,63,0,6,75	0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0	40,6,12,59,0,0,0,0,0,36,0,0,89,161,0,78,70,0,3,126	300	150
86	109,5,0,10,0,0,0,0,66,0,0,0,25,33,0,0,0,0,0,0,0,0,2,0	10,0,0,0,0,0,0,0,0,0,0,0,18,0,62,0,0,0,27,0,0,0,15,0	0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,7,0,0	300	150
87	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0	300	150
91	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150
93	0,104,17,4,0,0,0,0,4,0,70,0,0,1,87,1,0,0,21,109,2,0,0,5	82,19,0,0,67,18,135,0,42,0,27,123,44,5,5,56,2,0,4,0,0,133,43,37	9,0,12,0,11,1,0,0,0,0,114,0,0,0,0,0,0,0,0,0	9,3,20,35,0,0,0,0,41,130,13,0,55,83,0,62,54,0,0,0	300	150
94	0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,39,0	0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0	251	150
95	1,0,20,1,1,67,0,62,5,0,40,0,0,0,38,0,0,0,18,0,0,0,8,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	20,6,0,0,0,2,0,58,0,2,0,0,0,56,0,10,30,0,0,0	0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0	300	150
99	0,0,0,0,0,0,0,4,0,2,28,0,0,0,0,0,0,2,0,0,0,0,4,0	0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0	6,1,55,0,0,0,0,0,0,19,48,0,0,0,0,0,26,0,0,0	0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	260	150
103	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150
104	0,0,0,8,4,33,0,79,0,0,23,0,1,56,19,0,0,110,7,150,10,0,0,1	0,6,10,0,0,0,0,0,0,25,53,27,0,32,0,0,0,91,0,27,12,0,12,57	34,68,0,11,8,0,0,8,0,76,0,0,0,0,0,0,21,0,1,0	79,98,0,47,11,3,5,15,8,42,4,0,38,0,0,0,0,0,0,0	300	150
105	0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	5,5,0,11,0,92,63,0,0,0,0,0,4,26,33,0,0,42,14,0,115,0,0,0	2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	35,24,0,13,9,0,0,0,16,77,2,0,0,2,0,6,8,0,0,0	300	150
106	0,0,3,20,0,96,0,0,0,2,0,0,0,0,22,0,0,51,4,0,0,0,4,0	0,0,4,10,0,0,0,24,1,0,0,0,0,0,50,0,0,0,18,0,0,0,12,0	8,69,0,0,3,6,0,0,0,1,0,0,0,0,0,0,4,0,0,0	0,40,0,0,0,0,0,27,0,0,39,0,0,2,0,0,3,0,0,0	224	150
107	117,0,0,19,4,23,0,1,11,15,0,0,41,3,7,0,0,0,4,0,0,0,9,17	0,0,0,0,0,0,0,48,0,0,0,0,0,0,50,0,0,0,18,0,0,0,0,0	37,18,0,26,39,0,0,0,0,0,28,0,0,0,0,0,0,0,1,0	0,40,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	300	150
109	0,0,0,24,0,0,0,0,0,8,73,0,0,17,0,0,0,0,0,0,0,0,0,0	0,0,46,18,0,0,0,10,0,0,0,8,0,23,0,0,0,1,0,0,0,0,2,36	15,26,0,1,2,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,48,0,0,0	300	150
118	18,50,28,14,74,50,0,87,18,2,0,0,3,234,102,0,3,0,29,136,0,0,37,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	49,49,225,58,12,4,0,10,35,50,55,0,9,0,15,1,15,1,1,0	8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150
