ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
17	0,0,0,0,30,0,0,0,30,0,0,0,0,0,64,0,0,0,45,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0	0,0,0,39,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	153	150
20	0,0,36,0,0,0,0,0,0,18,0,0,0,38,2,0,0,0,1,0,0,0,0,0	0,0,0,6,0,0,0,0,0,0,58,0,0,78,0,0,0,0,0,0,0,0,0,14	39,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	6,34,0,0,19,0,0,0,0,0,0,0,0,27,0,16,0,0,0,256	243	150
22	0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0	43,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,10,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0	363	150
23	8,0,0,0,28,0,0,29,0,4,0,0,7,1,21,0,0,0,7,0,0,0,4,0	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0	9,3,2,12,36,0,0,0,0,31,65,0,21,134,0,91,19,0,0,0	0,24,0,0,14,0,0,0,0,0,0,0,33,0,0,0,0,8,6,0	153	150
24	131,146,0,28,72,2,0,117,113,2,0,0,77,246,129,5,253,0,65,29,0,0,22,0	357,661,134,162,53,172,0,502,466,41,57,192,211,245,455,2,361,296,196,1022,171,78,140,249	119,64,0,142,0,0,0,0,23,46,72,0,31,0,0,0,79,0,22,0	407,247,603,661,39,41,29,92,375,866,732,0,41,440,4,275,132,18,53,0	153	150
25	208,0,0,11,0,25,0,9,0,0,7,0,49,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0	0,86,4,10,0,194,51,0,0,46,0,0,0,0,0,0,8,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	581	150
26	75,27,3,7,15,0,63,1,29,3,0,0,41,0,6,0,0,0,1,0,24,0,6,14	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,68,0,4,0,0,0,0,0,48,0,0,0,3,0,2,4,0,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	151	150
30	1,0,19,2,22,0,0,0,0,0,19,0,0,10,84,0,0,0,36,35,51,0,6,7	0,0,44,0,0,0,0,0,2,2,0,0,0,79,177,0,0,0,81,24,0,0,7,0	14,0,0,0,3,91,14,10,0,25,1,0,0,2,0,4,0,0,37,0	0,0,177,0,0,0,0,0,9,114,0,0,10,5,0,5,19,0,0,0	535	150
31	0,57,0,0,25,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	15,0,2,0,0,0,5,99,0,1,0,0,21,34,70,0,0,0,37,0,0,0,0,21	0,0,0,0,0,0,0,0,0,24,13,0,0,0,0,0,0,0,0,0	0,0,0,56,4,0,0,3,10,66,0,0,0,0,0,0,0,0,0,0	247	150
34	0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,260,40,0,0,0,8,15	0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0	3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	621	150
35	0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,8,0	153	150
37	0,4,0,23,0,0,0,37,0,0,0,0,0,40,0,0,0,88,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0	192	150
39	0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,5,0,2,0,0,0,0,0,0,0,3,20,6,0,0,73,2,0,0,0,1,15	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	8,0,71,0,10,0,0,0,13,36,52,0,0,0,0,0,0,0,0,0	153	150
40	91,93,1,41,0,11,0,128,0,0,21,0,57,317,202,0,0,152,100,0,0,6,39,100	0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,8,103,0,0,0	39,54,0,75,67,0,0,12,7,61,134,242,0,2,0,4,199,0,1,0	19,87,0,0,0,0,0,0,15,86,0,0,22,0,0,0,0,0,0,0	255	150
49	0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8	0,20,44,45,15,0,0,67,28,19,18,0,0,4,1,0,50,10,0,0,0,0,8,55	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	7,2,86,189,24,0,0,0,19,52,57,0,0,0,0,0,0,0,0,0	205	150
50	0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,64,4,0,119,0,72,2,8,50,0,0,160,12,0,0,0,7,0,3,0,14,46	0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0	62,2,114,3,0,0,0,7,0,29,177,0,0,0,0,0,2,0,0,0	371	150
51	58,0,7,13,24,0,0,0,0,0,28,0,25,1,205,0,0,0,114,108,19,0,2,34	0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	115,6,180,35,0,129,53,0,5,65,0,0,0,1,0,3,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	154	150
