ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
48	142,0,36,37,6,0,0,74,51,14,1,0,108,96,15,0,0,0,11,16,3,473,20,124	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	119,98,1,33,4,5,0,6,78,73,72,0,15,0,0,0,0,0,0,0	0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0	300	150
59	0,342,52,201,45,42,2,237,40,32,143,0,0,481,271,0,410,38,105,95,99,1,32,64	0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	390,80,73,114,38,2,2,102,101,393,245,0,172,322,0,190,104,927,0,0	10,0,0,0,0,0,0,0,0,0,26,0,0,6,0,2,0,0,0,0	300	150
62	0,0,0,11,0,0,0,0,5,0,0,0,0,0,64,0,0,0,45,0,0,0,0,0	0,0,0,0,0,0,0,205,26,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0	0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	227	150
63	90,0,47,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0	0,0,0,0,30,0,0,0,30,0,0,0,0,0,64,0,0,0,45,0,0,0,0,0	22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0	194	150
64	2,0,0,34,0,49,0,0,22,0,0,0,0,51,0,0,7,0,0,0,0,0,5,0	0,0,2,12,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0	0,88,8,14,0,0,0,0,0,155,39,0,23,2,0,2,0,4,26,0	4,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0	253	150
65	2,0,0,34,0,0,0,0,22,0,0,0,0,51,0,0,0,0,0,0,0,0,4,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0	0,49,8,14,0,0,0,0,0,30,29,0,0,2,0,2,0,0,10,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	253	150
66	0,0,4,12,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0	4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	176	150
70	0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,30,0,0,0,0,0	0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150
82	0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	103,57,64,0,99,0,0,221,0,0,7,0,57,0,75,75,198,0,31,0,52,130,6,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,8,6,36,0,0,0,14,0,69,6,0,4,0,0,0,45,0,22,0	227	150
85	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,39,0,14,0,0,75,24,20,0,0,3,0,60,0,28,0,11,83,0,5,0	0,0,0,0,0,118,61,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,44,11,0,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0	251	150
89	0,0,0,0,0,0,0,0,11,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,14,0,0,0,0,0,38,0,0,43,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0	217	150
